Date,Portfolio Value,Total Invested,Cumulative Return
2022-09-30,5999.999999999999,6000.0,-1.5158245029548803e-16
2022-10-07,6089.21129086569,6000.0,0.014868548477614998
2022-10-14,5900.1478136109845,6000.0,-0.01664203106483592
2022-10-21,6066.124513407707,6000.0,0.011020752234617855
2022-10-28,6099.270685096954,6000.0,0.016545114182825726
2022-11-04,6015.617539956596,6000.0,0.002602923326099396
2022-11-11,6418.052512163502,6000.0,0.06967541869391698
2022-11-18,6348.613883865535,6000.0,0.05810231397758919
2022-11-25,6378.221589796256,6000.0,0.06303693163270933
2022-12-02,6522.073752766413,6000.0,0.08701229212773554
2022-12-09,6417.484166853268,6000.0,0.06958069447554469
2022-12-16,6337.24201721266,6000.0,0.05620700286877672
2022-12-23,6288.198050987106,6000.0,0.04803300849785107
2022-12-30,6331.033360873718,6000.0,0.055172226812286375
2023-01-06,6445.984336522143,6000.0,0.07433072275369053
2023-01-13,6674.972248739965,6000.0,0.11249537478999415
2023-01-20,6703.13623254234,6000.0,0.11718937209038995
2023-01-27,12831.253036403246,12000.0,0.0692710863669372
2023-02-03,12771.600334059978,12000.0,0.06430002783833151
2023-02-10,12649.873130356213,12000.0,0.054156094196351055
2023-02-17,12588.994987852902,12000.0,0.049082915654408525
2023-02-24,12299.015720134223,12000.0,0.024917976677851887
2023-03-03,12613.315209660952,12000.0,0.05110960080507933
2023-03-10,12468.79105157955,12000.0,0.03906592096496252
2023-03-17,13185.652278006082,12000.0,0.09880435650050685
2023-03-24,13289.724742192448,12000.0,0.10747706184937063
2023-03-31,13454.276351368386,12000.0,0.12118969594736548
2023-04-07,13537.984498444262,12000.0,0.1281653748703552
2023-04-14,13542.025343232832,12000.0,0.1285021119360693
2023-04-21,13418.626391732749,12000.0,0.11821886597772906
2023-04-28,13549.6282317035,12000.0,0.12913568597529168
2023-05-05,13666.290181112883,12000.0,0.13885751509274027
2023-05-12,13678.134091697731,12000.0,0.13984450764147763
2023-05-19,13754.859182272852,12000.0,0.14623826518940436
2023-05-26,19857.75660666552,18000.0,0.10320870037030666
2023-06-02,20075.56210014497,18000.0,0.11530900556360939
2023-06-09,20119.348755156665,18000.0,0.11774159750870361
2023-06-16,20508.29897924513,18000.0,0.1393499432913961
2023-06-23,20227.67901034454,18000.0,0.12375994501914102
2023-06-30,20443.934575775766,18000.0,0.13577414309865365
2023-07-07,20305.334867486177,18000.0,0.12807415930478763
2023-07-14,20836.136111661388,18000.0,0.15756311731452155
2023-07-21,20795.16584535924,18000.0,0.1552869914088466
2023-07-28,20970.725644999264,18000.0,0.16504031361107022
2023-08-04,20507.781494585248,18000.0,0.13932119414362487
2023-08-11,20222.850477438744,18000.0,0.12349169319104132
2023-08-18,19855.69836889473,18000.0,0.10309435382748497
2023-08-25,20138.713649168545,18000.0,0.11881742495380807
2023-09-01,20641.653964751757,18000.0,0.14675855359731982
2023-09-08,20406.80639989249,18000.0,0.13371146666069397
2023-09-15,20348.46463384429,18000.0,0.13047025743579393
2023-09-22,19969.27059328289,18000.0,0.10940392184904946
2023-09-29,25622.022127374923,24000.0,0.06758425530728845
2023-10-06,25598.88863167401,24000.0,0.06662035965308374
2023-10-13,26359.89417566044,24000.0,0.09832892398585166
2023-10-20,26305.029821047836,24000.0,0.09604290921032649
2023-10-27,26230.489203065354,24000.0,0.09293705012772308
2023-11-03,26856.392008407493,24000.0,0.11901633368364552
2023-11-10,26780.394906807756,24000.0,0.11584978778365651
2023-11-17,27343.939569953058,24000.0,0.13933081541471073
2023-11-24,27595.457360577842,24000.0,0.1498107233574101
2023-12-01,28128.838683007652,24000.0,0.17203494512531886
2023-12-08,27725.447078266767,24000.0,0.15522696159444863
2023-12-15,28228.20157515529,24000.0,0.17617506563147042
2023-12-22,28590.290975989195,24000.0,0.1912621239995498
2023-12-29,28706.777622388567,24000.0,0.19611573426619028
2024-01-05,28175.261358686654,24000.0,0.17396922327861056
2024-01-12,28584.248382035876,24000.0,0.19101034925149482
2024-01-19,28742.625670075944,24000.0,0.197609402919831
2024-01-26,34758.51434682297,30000.0,0.1586171448940991
2024-02-02,35144.47569874345,30000.0,0.1714825232914484
2024-02-09,35319.381659892344,30000.0,0.17731272199641146
2024-02-16,34987.507696264394,30000.0,0.16625025654214648
2024-02-23,35453.808217733924,30000.0,0.18179360725779747
2024-03-01,36129.87053889333,30000.0,0.204329017963111
2024-03-08,36643.68202108091,30000.0,0.22145606736936363
2024-03-15,36293.67624999419,30000.0,0.2097892083331397
