Date,GLD,QQQ,SCHD,SPY,TLTW,fed_rate
2020-05-08,160.4199981689453,218.21487426757807,15.24782943725586,271.90460205078125,,0.05
2020-05-15,163.92999267578125,216.6718597412109,14.872710227966309,266.1772155761719,,0.05
2020-05-22,163.2100067138672,222.8730316162109,15.217822074890137,274.6940002441406,,0.05
2020-05-29,162.91000366210938,226.46371459960935,15.760993003845217,282.9504089355469,,0.05
2020-06-05,158.00999450683594,232.60659790039065,16.71529197692871,296.91571044921875,,0.05
2020-06-12,162.6199951171875,228.90921020507807,15.65295696258545,282.8481140136719,,0.05
2020-06-19,164.02999877929688,237.0221405029297,15.88703155517578,288.2299194335937,,0.05
2020-06-26,166.5399932861328,233.5263519287109,15.140522956848145,280.2078857421875,,0.05
2020-07-03,166.97999572753906,245.1628570556641,15.642887115478516,291.58251953125,,0.05
2020-07-10,169.19000244140625,256.61456298828125,15.582361221313477,296.5880432128906,,0.05
2020-07-17,170.1199951171875,252.19140625,16.145252227783203,300.4449462890625,,0.05
2020-07-24,178.6999969482422,248.43890380859372,16.293540954589844,299.66046142578125,,0.05
2020-07-31,185.42999267578125,258.38385009765625,16.49024772644043,304.9273986816406,,0.05
2020-08-07,190.80999755859372,263.9056091308594,17.01984977722168,312.4451599121094,,0.05
2020-08-14,182.5399932861328,264.5763854980469,17.379974365234375,314.5650634765625,,0.05
2020-08-21,182.02999877929688,274.0157470703125,17.05314064025879,317.03045654296875,,0.05
2020-08-28,184.38999938964844,284.3787536621094,17.51313018798828,327.3963928222656,,0.05
2020-09-04,181.63999938964844,275.67803955078125,17.349716186523438,319.9161376953125,,0.05
2020-09-11,182.4499969482422,262.9140319824219,16.99260902404785,311.9688720703125,,0.05
2020-09-18,183.1999969482422,259.43377685546875,17.128793716430664,310.0204467773437,,0.05
2020-09-25,174.94000244140625,263.9930725097656,16.587011337280273,308.2201843261719,,0.05
2020-10-02,178.5399932861328,266.6664123535156,16.969058990478516,313.01141357421875,,0.05
2020-10-09,181.0800018310547,277.7488098144531,17.873750686645508,325.209716796875,,0.05
2020-10-16,178.3000030517578,280.470703125,17.950164794921875,325.622314453125,,0.05
2020-10-23,178.63999938964844,276.8057861328125,17.94099235534668,324.2064514160156,,0.05
2020-10-30,176.1999969482422,261.87384033203125,16.966001510620117,306.1669311523437,,0.05
2020-11-06,183.19000244140625,286.4007873535156,17.736215591430664,328.31317138671875,,0.05
2020-11-13,177.16000366210938,282.8233642578125,18.799835205078125,335.7578125,,0.05
2020-11-20,175.69000244140625,282.2885437011719,18.90680885314941,333.1606140136719,,0.05
2020-11-27,167.7899932861328,290.67822265625,19.46307373046875,340.9802551269531,,0.05
2020-12-04,172.32000732421875,297.0068359375,19.903194427490234,346.77471923828125,,0.05
2020-12-11,172.49000549316406,293.4390869140625,19.712432861328125,343.4461669921875,,0.05
