Date,Portfolio Value,Total Invested,Cumulative Return
2022-09-30,2999.9999999999995,3000.0,-1.5158245029548803e-16
2022-10-07,3044.605645432845,3000.0,0.014868548477614998
2022-10-14,2950.0739068054922,3000.0,-0.01664203106483592
2022-10-21,3033.0622567038536,3000.0,0.011020752234617855
2022-10-28,3049.635342548477,3000.0,0.016545114182825726
2022-11-04,3007.808769978298,3000.0,0.002602923326099396
2022-11-11,3209.026256081751,3000.0,0.06967541869391698
2022-11-18,3174.3069419327676,3000.0,0.05810231397758919
2022-11-25,6189.110794898128,6000.0,0.03151846581635467
2022-12-02,6328.762466943117,6000.0,0.054793744490519505
2022-12-09,6227.720123651622,6000.0,0.03795335394193702
2022-12-16,6150.178450140248,6000.0,0.025029741690041345
2022-12-23,6102.899434981033,6000.0,0.017149905830172125
2022-12-30,6144.696027617138,6000.0,0.024116004602856265
2023-01-06,6256.4420859486545,6000.0,0.04274034765810908
2023-01-13,6478.494708269496,6000.0,0.07974911804491604
2023-01-20,6505.789280174312,6000.0,0.08429821336238531
2023-01-27,9629.504142591792,9000.0,0.06994490473242129
2023-02-03,9582.852417270502,9000.0,0.06476137969672244
2023-02-10,9492.111404184792,9000.0,0.05467904490942136
2023-02-17,9445.946142717645,9000.0,0.04954957141307164
2023-02-24,9228.76068512075,9000.0,0.025417853902305474
2023-03-03,9464.53826109397,9000.0,0.0516153623437745
2023-03-10,9357.376469463696,9000.0,0.0397084966070773
2023-03-17,9895.318091173956,9000.0,0.09947978790821738
2023-03-24,9972.819867968072,9000.0,0.10809109644089686
2023-03-31,13095.268022162887,12000.0,0.09127233518024058
2023-04-07,13178.28984219786,12000.0,0.09819082018315506
2023-04-14,13182.088452659955,12000.0,0.09850737105499623
2023-04-21,13061.670192637725,12000.0,0.08847251605314371
2023-04-28,13188.280058973009,12000.0,0.09902333824775073
2023-05-05,13302.607256937077,12000.0,0.10855060474475643
2023-05-12,13313.545792446457,12000.0,0.1094621493705381
2023-05-19,13385.161875423986,12000.0,0.11543015628533218
2023-05-26,16482.3199001085,15000.0,0.09882132667390009
2023-06-02,16646.455347307445,15000.0,0.10976368982049632
2023-06-09,16686.89180192684,15000.0,0.11245945346178923
2023-06-16,16986.25918616839,15000.0,0.1324172790778927
2023-06-23,16736.12622214533,15000.0,0.11574174814302193
2023-06-30,16903.670197947198,15000.0,0.1269113465298132
2023-07-07,16814.95732422087,15000.0,0.12099715494805811
2023-07-14,17244.366191650508,15000.0,0.14962441277670052
2023-07-21,17209.877336979767,15000.0,0.14732515579865116
2023-07-28,20357.45187195084,18000.0,0.1309695484417134
2023-08-04,19915.610655631957,18000.0,0.1064228142017754
2023-08-11,19644.849992151867,18000.0,0.09138055511954817
2023-08-18,19290.779228653002,18000.0,0.07170995714738901
2023-08-25,19558.01714205429,18000.0,0.08655650789190501
2023-09-01,20064.46763694573,18000.0,0.114692646496985
2023-09-08,19824.85351854856,18000.0,0.10138075103047554
2023-09-15,19775.653382395554,18000.0,0.09864741013308635
2023-09-22,19391.549612586787,18000.0,0.07730831181037703
2023-09-29,22073.453071671418,21000.0,0.05111681293673419
2023-10-06,22104.053433503497,21000.0,0.05257397302397606
2023-10-13,22683.249428777555,21000.0,0.08015473470369311
2023-10-20,22589.551699237476,21000.0,0.07569293805892743
2023-10-27,22445.90230168391,21000.0,0.06885249055637663
2023-11-03,23083.993397086866,21000.0,0.09923778081366029
2023-11-10,23080.774906074803,21000.0,0.09908451933689537
2023-11-17,23572.47629161675,21000.0,0.12249887102936902
2023-11-24,26791.44526441752,24000.0,0.11631021935073008
2023-12-01,27224.894550831923,24000.0,0.13437060628466346
2023-12-08,26941.006265172142,24000.0,0.12254192771550591
2023-12-15,27531.59300722633,24000.0,0.1471497086344304
2023-12-22,27864.924469409918,24000.0,0.16103851955874657
2023-12-29,27974.208838365128,24000.0,0.16559203493188032
2024-01-05,27423.373023202017,24000.0,0.14264054263341738
2024-01-12,27889.727528464256,24000.0,0.16207198035267736
2024-01-19,28165.577147580883,24000.0,0.1735657144825368
2024-01-26,31221.51607907664,27000.0,0.15635244737320883
2024-02-02,31557.897993640105,27000.0,0.16881103680148535
2024-02-09,31785.806827511675,27000.0,0.17725210472265462
2024-02-16,31474.208265055917,27000.0,0.16571141722429322
2024-02-23,31900.369564007626,27000.0,0.18149516903731946
2024-03-01,32502.022602361754,27000.0,0.2037786149022872
2024-03-08,32813.9497497607,27000.0,0.2153314722133593
2024-03-15,32507.765941392594,27000.0,0.20399133116268867
2024-03-22,33096.456690025356,27000.0,0.22579469222316131
2024-03-29,36385.675175642325,30000.0,0.21285583918807752
2024-04-05,36830.11239697624,30000.0,0.22767041323254136
2024-04-12,36764.5183073971,30000.0,0.22548394357990328
2024-04-19,36108.053051330266,30000.0,0.20360176837767552
2024-04-26,36466.985567037504,30000.0,0.2155661855679168
